sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area
zaboka,34.8,10.3,0.09511485918008457,21,1casimir.shp,1.931061
bwa blan,12.2,7.0,0.01168986626400762,21,1casimir.shp,1.931061
bwa blan,9.0,6.0,0.0063617251235193305,21,1casimir.shp,1.931061
mango,20.3,,0.03236547291544545,21,1casimir.shp,1.931061
mango,24.0,,0.04523893421169302,21,1casimir.shp,1.931061
mango,26.5,,0.05515458602458581,21,1casimir.shp,1.931061
mango,36.0,11.0,0.10178760197630929,21,1casimir.shp,1.931061
pistach,5.3,3.5,0.002206183440983432,21,1casimir.shp,1.931061
bwa blan,6.5,,0.0033183072403542195,21,1casimir.shp,1.931061
zaboka,72.3,,0.41055039655458475,21,1casimir.shp,1.931061
mango,25.5,,0.051070515574919075,21,1casimir.shp,1.931061
palmis,25.9,,0.05268529419886423,21,1casimir.shp,1.931061
palmis,35.0,,0.0962112750161874,21,1casimir.shp,1.931061
zaboka,27.0,,0.057255526111673984,21,1casimir.shp,1.931061
mango,63.0,,0.31172453105244724,21,1casimir.shp,1.931061
bwa blan,8.5,,0.005674501730546565,21,1casimir.shp,1.931061
mango,59.7,2.0,0.2799229740183211,21,1casimir.shp,1.931061
mango,48.9,2.0,0.18780519422976122,21,1casimir.shp,1.931061
bwa blan,6.0,,0.0028274333882308137,21,1casimir.shp,1.931061
mango,51.3,12.0,0.20669244926314306,21,1casimir.shp,1.931061
mango,51.6,,0.20911697339355098,21,1casimir.shp,1.931061
mango,41.0,10.5,0.13202543126711103,21,1casimir.shp,1.931061
mango,55.5,11.7,0.24192226928049904,21,1casimir.shp,1.931061
mango,48.5,,0.18474528298516477,21,1casimir.shp,1.931061
bwa blan,34.8,,0.09511485918008457,21,1casimir.shp,1.931061
mango,72.0,8.5,0.40715040790523715,21,1casimir.shp,1.931061
mango,34.5,7.4,0.09348201639838126,21,1casimir.shp,1.931061
mango,45.0,11.5,0.1590431280879833,21,1casimir.shp,1.931061
bwa blan,35.0,13.0,0.0962112750161874,21,1casimir.shp,1.931061
mango,65.8,11.6,0.34004913041721274,22,2casimir.shp,0.824874
mango,56.0,8.4,0.2463008640414398,22,2casimir.shp,0.824874
mango,50.5,9.0,0.20029616662043426,22,2casimir.shp,0.824874
bayawonn,9.5,5.0,0.007088218424661971,22,2casimir.shp,0.824874
bayawonn,10.5,5.2,0.008659014751456867,22,2casimir.shp,0.824874
bayawonn,16.8,5.3,0.022167077763729583,22,2casimir.shp,0.824874
bayawonn,6.2,4.2,0.003019070540099791,22,2casimir.shp,0.824874
bayawonn,8.2,4.5,0.005281017250684441,22,2casimir.shp,0.824874
bayawonn,11.5,4.4,0.010386890710931254,22,2casimir.shp,0.824874
bayawonn,6.0,,0.0028274333882308137,22,2casimir.shp,0.824874
bayawonn,10.0,,0.007853981633974483,22,2casimir.shp,0.824874
mango,50.5,9.2,0.20029616662043426,22,2casimir.shp,0.824874
mango,45.6,9.2,0.1633125525042118,22,2casimir.shp,0.824874
bwa poupe,5.6,2.7,0.0024630086404143973,22,2casimir.shp,0.824874
bwa poupe,7.3,2.8,0.004185386812745002,22,2casimir.shp,0.824874
bwa poupe,6.0,3.0,0.0028274333882308137,22,2casimir.shp,0.824874
bwa poupe,5.5,2.6,0.002375829444277281,22,2casimir.shp,0.824874
bwa poupe,9.3,2.5,0.006792908715224532,22,2casimir.shp,0.824874
kandelon,20.0,5.8,0.031415926535897934,22,2casimir.shp,0.824874
mango,65.3,9.2,0.33490084545614257,22,2casimir.shp,0.824874
bayawonn,7.7,3.5,0.004656625710783471,22,2casimir.shp,0.824874
mango,42.3,5.2,0.140530507978542,22,2casimir.shp,0.824874
bayawonn,10.4,3.5,0.008494866535306803,22,2casimir.shp,0.824874
mango,70.2,11.2,0.3870473565149162,22,2casimir.shp,0.824874
mango,96.7,10.6,0.7344171832131566,22,2casimir.shp,0.824874
bayawonn,19.6,3.8,0.030171855845076378,22,2casimir.shp,0.824874
bayawonn,15.0,4.4,0.017671458676442587,22,2casimir.shp,0.824874
bayawonn,12.4,4.4,0.012076282160399163,22,2casimir.shp,0.824874
zoranj dous,14.5,4.2,0.01651299638543135,22,2casimir.shp,0.824874
mango,46.8,8.6,0.17202104733996268,22,2casimir.shp,0.824874
mango,46.0,7.2,0.16619025137490007,22,2casimir.shp,0.824874
mango,56.5,7.6,0.25071872871055034,22,2casimir.shp,0.824874
mango,74.0,,0.43008403427644265,23,1cobana.shp,1.244768
siwel,9.5,,0.007088218424661971,23,1cobana.shp,1.244768
siwel,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
bwa blan,9.5,,0.007088218424661971,23,1cobana.shp,1.244768
kampech,8.5,4.0,0.005674501730546565,23,1cobana.shp,1.244768
kampech,8.0,3.8,0.005026548245743669,23,1cobana.shp,1.244768
kampech,9.5,4.0,0.007088218424661971,23,1cobana.shp,1.244768
kampech,8.7,3.5,0.0059446786987552855,23,1cobana.shp,1.244768
kampech,9.0,4.0,0.0063617251235193305,23,1cobana.shp,1.244768
kampech,6.0,3.2,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,7.0,3.0,0.003848451000647497,23,1cobana.shp,1.244768
kampech,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
kampech,7.5,,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,9.7,,0.0073898113194065885,23,1cobana.shp,1.244768
bayawonn,5.5,3.0,0.002375829444277281,23,1cobana.shp,1.244768
kampech,9.7,,0.0073898113194065885,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
kampech,8.2,,0.005281017250684441,23,1cobana.shp,1.244768
kampech,8.5,,0.005674501730546565,23,1cobana.shp,1.244768
bayawonn,6.0,3.0,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,7.0,3.2,0.003848451000647497,23,1cobana.shp,1.244768
bayawonn,6.5,3.0,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,5.5,2.8,0.002375829444277281,23,1cobana.shp,1.244768
bayawonn,5.0,2.5,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,7.5,3.0,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,5.0,2.3,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,8.0,3.0,0.005026548245743669,23,1cobana.shp,1.244768
bayawonn,7.5,2.8,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,7.0,3.0,0.003848451000647497,23,1cobana.shp,1.244768
bayawonn,7.5,3.0,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,6.5,3.0,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,6.0,2.8,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.0,2.5,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.0,2.5,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.5,2.5,0.002375829444277281,23,1cobana.shp,1.244768
bayawonn,5.5,2.5,0.002375829444277281,23,1cobana.shp,1.244768
bayawonn,8.2,3.0,0.005281017250684441,23,1cobana.shp,1.244768
bayawonn,6.6,3.0,0.003421194399759285,23,1cobana.shp,1.244768
siwel,22.6,,0.04011499659368807,23,1cobana.shp,1.244768
siwel,8.6,,0.005808804816487527,23,1cobana.shp,1.244768
bayawonn,5.0,,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,7.5,,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,6.5,,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,5.0,,0.001963495408493621,23,1cobana.shp,1.244768
kampech,6.5,,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,6.5,,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
kampech,8.5,,0.005674501730546565,23,1cobana.shp,1.244768
kampech,8.6,,0.005808804816487527,23,1cobana.shp,1.244768
kampech,6.4,,0.003216990877275948,23,1cobana.shp,1.244768
mango,50.0,,0.19634954084936207,23,1cobana.shp,1.244768
bayawonn,9.3,,0.006792908715224532,23,1cobana.shp,1.244768
mango,65.0,,0.3318307240354219,23,1cobana.shp,1.244768
bayawonn,10.0,,0.007853981633974483,23,1cobana.shp,1.244768
bayawonn,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
bayawonn,8.0,,0.005026548245743669,23,1cobana.shp,1.244768
bayawonn,6.5,,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
bayawonn,8.5,,0.005674501730546565,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
kampech,8.0,,0.005026548245743669,23,1cobana.shp,1.244768
mango,52.5,,0.21647536878642168,23,1cobana.shp,1.244768
bwa blan,7.3,,0.004185386812745002,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
kampech,6.5,,0.0033183072403542195,23,1cobana.shp,1.244768
mango,80.0,,0.5026548245743669,23,1cobana.shp,1.244768
bayawonn,8.5,,0.005674501730546565,23,1cobana.shp,1.244768
bayawonn,7.5,,0.004417864669110647,23,1cobana.shp,1.244768
mango,60.4,,0.28652581637800345,23,1cobana.shp,1.244768
kampech,8.0,,0.005026548245743669,23,1cobana.shp,1.244768
bayawonn,5.0,,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.0,,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,25.0,,0.04908738521234052,23,1cobana.shp,1.244768
bayawonn,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
bayawonn,15.7,,0.019359279329583704,23,1cobana.shp,1.244768
bayawonn,16.0,,0.020106192982974676,23,1cobana.shp,1.244768
bwa blan,7.3,,0.004185386812745002,23,1cobana.shp,1.244768
bayawonn,5.5,,0.002375829444277281,23,1cobana.shp,1.244768
bayawonn,10.7,,0.008992023572737385,23,1cobana.shp,1.244768
bayawonn,9.3,,0.006792908715224532,23,1cobana.shp,1.244768
bayawonn,11.0,,0.009503317777109124,23,1cobana.shp,1.244768
bayawonn,7.8,,0.004778362426110076,23,1cobana.shp,1.244768
bayawonn,8.5,,0.005674501730546565,23,1cobana.shp,1.244768
bayawonn,16.5,,0.021382464998495533,23,1cobana.shp,1.244768
bayawonn,8.8,,0.006082123377349841,23,1cobana.shp,1.244768
bayawonn,10.0,,0.007853981633974483,23,1cobana.shp,1.244768
bayawonn,8.4,,0.005541769440932396,23,1cobana.shp,1.244768
bayawonn,6.7,,0.003525652355491146,23,1cobana.shp,1.244768
mango,36.0,6.0,0.10178760197630929,23,1cobana.shp,1.244768
bayawonn,5.0,3.5,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.0,3.2,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.5,3.3,0.002375829444277281,23,1cobana.shp,1.244768
bwa dom,23.5,6.1,0.04337361357362408,23,1cobana.shp,1.244768
bayawonn,6.8,2.8,0.0036316811075498014,23,1cobana.shp,1.244768
bayawonn,5.7,3.0,0.0025517586328783095,23,1cobana.shp,1.244768
bayawonn,5.8,2.7,0.0026420794216690155,23,1cobana.shp,1.244768
bayawonn,5.4,3.0,0.0022902210444669595,23,1cobana.shp,1.244768
bayawonn,6.8,3.0,0.0036316811075498014,23,1cobana.shp,1.244768
bayawonn,7.5,2.9,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,5.5,3.0,0.002375829444277281,23,1cobana.shp,1.244768
bayawonn,5.1,2.5,0.0020428206229967626,23,1cobana.shp,1.244768
bayawonn,5.0,2.7,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.2,4.0,0.0021237166338267006,23,1cobana.shp,1.244768
bayawonn,6.0,3.0,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.6,3.5,0.0024630086404143973,23,1cobana.shp,1.244768
bayawonn,6.5,3.7,0.0033183072403542195,23,1cobana.shp,1.244768
bayawonn,6.0,3.0,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.6,2.5,0.0024630086404143973,23,1cobana.shp,1.244768
bayawonn,5.0,3.0,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.3,2.8,0.002206183440983432,23,1cobana.shp,1.244768
bayawonn,6.0,3.0,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.0,3.0,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.0,2.9,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.0,3.0,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.0,3.2,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.4,,0.0022902210444669595,23,1cobana.shp,1.244768
bayawonn,6.0,3.1,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,6.3,,0.0031172453105244723,23,1cobana.shp,1.244768
tamarenn,40.5,6.2,0.12882493375126647,23,1cobana.shp,1.244768
tamarenn,8.0,,0.005026548245743669,23,1cobana.shp,1.244768
bwa dom,15.5,3.8,0.018869190875623696,23,1cobana.shp,1.244768
bayawonn,5.0,3.0,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,7.8,3.0,0.004778362426110076,23,1cobana.shp,1.244768
bayawonn,5.4,2.5,0.0022902210444669595,23,1cobana.shp,1.244768
bayawonn,5.0,2.6,0.001963495408493621,23,1cobana.shp,1.244768
bayawonn,5.3,2.8,0.002206183440983432,23,1cobana.shp,1.244768
bayawonn,6.0,3.0,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.3,2.5,0.002206183440983432,23,1cobana.shp,1.244768
mango,21.8,6.4,0.03732526231730033,23,1cobana.shp,1.244768
mango,30.5,7.0,0.07306166415004763,23,1cobana.shp,1.244768
mango,33.0,6.8,0.08552985999398213,23,1cobana.shp,1.244768
bayawonn,6.0,2.7,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.4,2.5,0.0022902210444669595,23,1cobana.shp,1.244768
bayawonn,9.0,3.0,0.0063617251235193305,23,1cobana.shp,1.244768
bayawonn,7.5,2.8,0.004417864669110647,23,1cobana.shp,1.244768
bwa dom,20.0,,0.031415926535897934,23,1cobana.shp,1.244768
bwa dom,5.3,,0.002206183440983432,23,1cobana.shp,1.244768
siwel,20.0,,0.031415926535897934,23,1cobana.shp,1.244768
mango,22.5,,0.03976078202199582,23,1cobana.shp,1.244768
mango,23.0,,0.04154756284372502,23,1cobana.shp,1.244768
bwa dom,17.8,,0.024884555409084755,23,1cobana.shp,1.244768
bayawonn,6.0,3.5,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,22.7,,0.04047078196170711,23,1cobana.shp,1.244768
bayawonn,21.0,,0.03463605900582747,23,1cobana.shp,1.244768
bayawonn,17.0,,0.02269800692218626,23,1cobana.shp,1.244768
bayawonn,10.8,,0.009160884177867838,23,1cobana.shp,1.244768
bayawonn,11.0,,0.009503317777109124,23,1cobana.shp,1.244768
bayawonn,9.9,,0.007697687399458391,23,1cobana.shp,1.244768
bayawonn,9.0,,0.0063617251235193305,23,1cobana.shp,1.244768
mango,38.0,6.0,0.11341149479459153,23,1cobana.shp,1.244768
mango,40.0,6.5,0.12566370614359174,23,1cobana.shp,1.244768
mango,32.0,,0.0804247719318987,23,1cobana.shp,1.244768
mango,42.0,,0.13854423602330987,23,1cobana.shp,1.244768
mango,14.9,,0.017436624625586747,23,1cobana.shp,1.244768
bwa blan,6.7,,0.003525652355491146,23,1cobana.shp,1.244768
mango,32.0,,0.0804247719318987,23,1cobana.shp,1.244768
bwa bande,17.0,5.8,0.02269800692218626,23,1cobana.shp,1.244768
bayawonn,5.2,3.5,0.0021237166338267006,23,1cobana.shp,1.244768
mango,56.2,,0.2480632975201037,23,1cobana.shp,1.244768
bayawonn,9.8,3.2,0.0075429639612690945,23,1cobana.shp,1.244768
bayawonn,9.5,3.2,0.007088218424661971,23,1cobana.shp,1.244768
kampech,6.0,,0.0028274333882308137,23,1cobana.shp,1.244768
bayawonn,5.5,,0.002375829444277281,23,1cobana.shp,1.244768
mango,101.5,,0.809136822886136,23,1cobana.shp,1.244768
bwa blan,7.5,,0.004417864669110647,23,1cobana.shp,1.244768
bwa blan,5.5,,0.002375829444277281,23,1cobana.shp,1.244768
siwel,5.6,,0.0024630086404143973,23,1cobana.shp,1.244768
bwa blan,9.3,,0.006792908715224532,23,1cobana.shp,1.244768
bayawonn,7.5,,0.004417864669110647,23,1cobana.shp,1.244768
bayawonn,5.0,,0.001963495408493621,23,1cobana.shp,1.244768
bwa dom,28.3,,0.06290175350833825,23,1cobana.shp,1.244768
kampech,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
kampech,12.5,,0.01227184630308513,23,1cobana.shp,1.244768
bwa blan,15.0,,0.017671458676442587,23,1cobana.shp,1.244768
bwa blan,7.5,,0.004417864669110647,23,1cobana.shp,1.244768
bwa blan,15.5,,0.018869190875623696,23,1cobana.shp,1.244768
bwa blan,8.5,,0.005674501730546565,23,1cobana.shp,1.244768
kampech,8.5,4.0,0.005674501730546565,23,1cobana.shp,1.244768
kampech,9.9,,0.007697687399458391,23,1cobana.shp,1.244768
mango,56.0,,0.2463008640414398,23,1cobana.shp,1.244768
bwa blan,7.0,,0.003848451000647497,23,1cobana.shp,1.244768
mango,73.0,,0.4185386812745001,24,2cobana.shp,0.607441
mango,45.0,12.0,0.1590431280879833,24,2cobana.shp,0.607441
mango,37.0,11.5,0.10752100856911066,24,2cobana.shp,0.607441
mango,33.4,12.1,0.08761587751596572,24,2cobana.shp,0.607441
mango,40.5,7.2,0.12882493375126647,24,2cobana.shp,0.607441
mango,60.0,,0.2827433388230814,24,2cobana.shp,0.607441
mango,87.0,,0.5944678698755286,24,2cobana.shp,0.607441
mango,25.5,3.0,0.051070515574919075,24,2cobana.shp,0.607441
mango,32.0,2.0,0.0804247719318987,24,2cobana.shp,0.607441
mango,49.0,,0.1885740990317273,24,2cobana.shp,0.607441
mango,89.8,5.2,0.6333482205563559,25,Lerochekit.shp,0.452314
zoranj dous,17.0,5.6,0.02269800692218626,25,Lerochekit.shp,0.452314
zoranj dous,7.8,5.5,0.004778362426110076,25,Lerochekit.shp,0.452314
zoranj dous,6.3,,0.0031172453105244723,25,Lerochekit.shp,0.452314
zoranj dous,11.5,,0.010386890710931254,25,Lerochekit.shp,0.452314
kalbas,11.8,5.0,0.010935884027146072,25,Lerochekit.shp,0.452314
kalbas,10.3,4.5,0.00833228911548353,25,Lerochekit.shp,0.452314
kalbas,8.3,4.9,0.005410607947645022,25,Lerochekit.shp,0.452314
bwa blan,25.0,9.6,0.04908738521234052,25,Lerochekit.shp,0.452314
zaboka,56.8,11.7,0.2533882970679383,25,Lerochekit.shp,0.452314
zoranj dous,21.7,4.4,0.03698361411622244,25,Lerochekit.shp,0.452314
mango,64.6,10.8,0.3277592199563694,25,Lerochekit.shp,0.452314
mango,71.0,11.0,0.39591921416865367,25,Lerochekit.shp,0.452314
mango,70.0,11.4,0.3848451000647496,25,Lerochekit.shp,0.452314
bwa blan,18.5,,0.026880252142277666,25,Lerochekit.shp,0.452314
bwa blan,20.8,,0.03397946614122721,25,Lerochekit.shp,0.452314
bwa blan,13.8,,0.014957122623741007,25,Lerochekit.shp,0.452314
bwa blan,20.2,,0.032047386659269476,25,Lerochekit.shp,0.452314
bwa blan,9.8,,0.0075429639612690945,25,Lerochekit.shp,0.452314
chenn,18.5,,0.026880252142277666,25,Lerochekit.shp,0.452314
bwa nwa,61.8,9.6,0.29996240815740705,25,Lerochekit.shp,0.452314
mango,97.0,13.8,0.7389811319406591,25,Lerochekit.shp,0.452314
monben,90.0,,0.6361725123519332,25,Lerochekit.shp,0.452314
kokoye,23.0,,0.04154756284372502,25,Lerochekit.shp,0.452314
palmis,25.5,,0.051070515574919075,25,Lerochekit.shp,0.452314
zaboka,38.8,12.4,0.11823698111050542,25,Lerochekit.shp,0.452314
zaboka,42.0,,0.13854423602330987,25,Lerochekit.shp,0.452314
mango,50.8,,0.2026829916389991,25,Lerochekit.shp,0.452314
mango,58.0,,0.2642079421669016,25,Lerochekit.shp,0.452314
zaboka,34.2,,0.09186331078361915,25,Lerochekit.shp,0.452314
pistach,69.0,16.4,0.37392806559352504,26,Pandiassou.shp,0.456313
mango,56.7,14.0,0.2524968701524823,26,Pandiassou.shp,0.456313
bwa blan,21.0,12.0,0.03463605900582747,26,Pandiassou.shp,0.456313
bwa blan,8.2,10.0,0.005281017250684441,26,Pandiassou.shp,0.456313
bwa blan,22.0,13.0,0.0380132711084365,26,Pandiassou.shp,0.456313
bwa blan,8.3,13.0,0.005410607947645022,26,Pandiassou.shp,0.456313
sed,5.5,,0.002375829444277281,26,Pandiassou.shp,0.456313
bwa pine,23.5,13.0,0.04337361357362408,26,Pandiassou.shp,0.456313
kas,21.0,11.0,0.03463605900582747,26,Pandiassou.shp,0.456313
bwa blan,27.0,,0.057255526111673984,26,Pandiassou.shp,0.456313
kas,6.0,12.0,0.0028274333882308137,26,Pandiassou.shp,0.456313
kas,5.8,10.0,0.0026420794216690155,26,Pandiassou.shp,0.456313
kas,11.0,14.0,0.009503317777109124,26,Pandiassou.shp,0.456313
nim,14.6,,0.016741547250980007,26,Pandiassou.shp,0.456313
kas,5.7,,0.0025517586328783095,26,Pandiassou.shp,0.456313
bwa blan,5.5,,0.002375829444277281,26,Pandiassou.shp,0.456313
bwa blan,6.5,,0.0033183072403542195,26,Pandiassou.shp,0.456313
zoranj dous,5.5,,0.002375829444277281,26,Pandiassou.shp,0.456313
,5.5,,0.002375829444277281,26,Pandiassou.shp,0.456313
kampech,12.0,,0.011309733552923255,26,Pandiassou.shp,0.456313
kampech,19.2,,0.028952917895483533,26,Pandiassou.shp,0.456313
mango,19.5,,0.029864765163187975,26,Pandiassou.shp,0.456313
nim,13.3,8.0,0.013892908112337465,26,Pandiassou.shp,0.456313
nim,15.4,8.0,0.018626502843133885,26,Pandiassou.shp,0.456313
mango,29.8,7.0,0.06974649850234699,26,Pandiassou.shp,0.456313
bwa blan,26.6,16.0,0.05557163244934986,26,Pandiassou.shp,0.456313
kas,27.4,,0.05896455251522681,26,Pandiassou.shp,0.456313
bwa blan,9.7,,0.0073898113194065885,26,Pandiassou.shp,0.456313
bwa blan,8.3,,0.005410607947645022,26,Pandiassou.shp,0.456313
mango,22.3,,0.03905706526759171,26,Pandiassou.shp,0.456313
mango,32.7,,0.08398184021392575,26,Pandiassou.shp,0.456313
bwa blan,19.5,,0.029864765163187975,26,Pandiassou.shp,0.456313
kenep,17.7,,0.024605739061078654,26,Pandiassou.shp,0.456313
kenep,19.8,,0.030790749597833563,26,Pandiassou.shp,0.456313
mango,25.5,14.0,0.051070515574919075,26,Pandiassou.shp,0.456313
mango,11.5,8.0,0.010386890710931254,26,Pandiassou.shp,0.456313
mango,25.3,,0.05027255104090726,26,Pandiassou.shp,0.456313
bwa dom,8.8,4.0,0.006082123377349841,26,Pandiassou.shp,0.456313
mango,16.7,,0.02190396937899143,26,Pandiassou.shp,0.456313
kajou,16.3,,0.020867243803306804,26,Pandiassou.shp,0.456313
kasya,45.5,,0.16259705477735675,26,Pandiassou.shp,0.456313
bwa blan,19.0,,0.028352873698647883,26,Pandiassou.shp,0.456313
kas,19.8,,0.030790749597833563,26,Pandiassou.shp,0.456313
kas,22.7,,0.04047078196170711,26,Pandiassou.shp,0.456313
kas,7.0,,0.003848451000647497,26,Pandiassou.shp,0.456313
mango,13.0,7.0,0.013273228961416878,26,Pandiassou.shp,0.456313
kas,5.2,,0.0021237166338267006,26,Pandiassou.shp,0.456313
bwa blan,22.7,,0.04047078196170711,26,Pandiassou.shp,0.456313
kas,5.2,5.5,0.0021237166338267006,26,Pandiassou.shp,0.456313
kas,5.2,6.0,0.0021237166338267006,26,Pandiassou.shp,0.456313
kas,9.0,,0.0063617251235193305,26,Pandiassou.shp,0.456313
delen,21.4,,0.03596809429094954,26,Pandiassou.shp,0.456313
kas,10.9,7.0,0.009331315579325082,26,Pandiassou.shp,0.456313
delen,14.8,7.0,0.017203361371057713,26,Pandiassou.shp,0.456313
kas,9.0,8.5,0.0063617251235193305,26,Pandiassou.shp,0.456313
kas,9.5,8.0,0.007088218424661971,26,Pandiassou.shp,0.456313
bwa blan,26.5,,0.05515458602458581,26,Pandiassou.shp,0.456313
kas,8.5,,0.005674501730546565,26,Pandiassou.shp,0.456313
bwa blan,20.7,,0.03365352590341726,26,Pandiassou.shp,0.456313
pistach,5.9,,0.002733971006786518,26,Pandiassou.shp,0.456313
mango,37.4,,0.10985835350338148,26,Pandiassou.shp,0.456313
palmis,28.9,,0.06559724000511827,26,Pandiassou.shp,0.456313
mango,22.6,3.0,0.04011499659368807,26,Pandiassou.shp,0.456313
mango,25.6,2.0,0.05147185403641517,26,Pandiassou.shp,0.456313
bwa blan,14.2,,0.015836768566746144,26,Pandiassou.shp,0.456313
,5.6,,0.0024630086404143973,26,Pandiassou.shp,0.456313
mango,38.0,,0.11341149479459153,26,Pandiassou.shp,0.456313
bwa blan,5.2,,0.0021237166338267006,26,Pandiassou.shp,0.456313
bwa blan,12.3,,0.011882288814039998,26,Pandiassou.shp,0.456313
bwa blan,15.5,,0.018869190875623696,26,Pandiassou.shp,0.456313
bwa blan,16.0,,0.020106192982974676,26,Pandiassou.shp,0.456313
mango,14.8,7.0,0.017203361371057713,26,Pandiassou.shp,0.456313
mango,38.7,14.0,0.11762829753387244,26,Pandiassou.shp,0.456313
mango,11.2,,0.00985203456165759,26,Pandiassou.shp,0.456313
bwa blan,6.0,,0.0028274333882308137,26,Pandiassou.shp,0.456313
bwa blan,6.5,,0.0033183072403542195,26,Pandiassou.shp,0.456313
bwa blan,6.3,,0.0031172453105244723,26,Pandiassou.shp,0.456313
mango,22.9,10.0,0.04118706508672558,26,Pandiassou.shp,0.456313
